Date,Open,High,Low,Close,Adj Close,Volume
9/19/2017,25.76,26.0667,25.4667,25.866699,25.225079,71100
9/20/2017,25.686701,25.92,25.3333,25.6,24.964994,166350
9/21/2017,25.5933,25.92,25.393299,25.473301,24.841436,83550
9/22/2017,25.5333,25.700001,25.293301,25.4333,24.802429,148200
9/25/2017,25.346701,25.446699,25.200001,25.4067,24.776495,54750
9/26/2017,25.379999,25.540001,25.213301,25.4533,24.821934,113700
9/27/2017,25.5,25.5333,25.18,25.3867,24.756983,122250
9/28/2017,25.3533,25.42,25.18,25.3867,24.756983,107250
9/29/2017,25.4067,25.686701,25.4067,25.6,24.964994,57900
10/2/2017,25.6,25.766701,25.3333,25.633301,25.012123,165300
10/3/2017,25.633301,26.3067,25.5867,26.206699,25.571627,197250
10/4/2017,26.213301,26.4067,26.0333,26.219999,25.584606,78750
10/5/2017,26.280001,26.786699,26.280001,26.32,25.682182,292500
10/6/2017,26.2533,26.3067,25.7467,26.0867,25.454538,122850
10/9/2017,26.0867,26.0867,25.6667,25.813299,25.187759,61200
10/10/2017,25.92,26.3867,25.92,26.139999,25.506544,119850
10/11/2017,26.0667,26.3333,26.040001,26.219999,25.584606,80850
10/12/2017,26.219999,26.219999,26.219999,26.219999,25.584606,0
10/13/2017,26.4,26.5333,26.073299,26.48,25.838305,270900
10/16/2017,26.4067,26.42,26.139999,26.26,25.623634,112050
10/17/2017,26.32,26.32,26.08,26.0867,25.454538,83850
10/18/2017,26.0667,26.346701,26,26.2467,25.610657,86850
10/19/2017,26.24,26.24,25.686701,26.2267,25.591141,104550
10/20/2017,26.2267,26.440001,26.059999,26.186701,25.552113,531150
10/23/2017,26.1933,26.266701,25.8333,25.926701,25.298412,76350
10/24/2017,26,26.120001,25.706699,25.946699,25.317928,39600
10/25/2017,26.0867,26.2733,25.799999,26.2733,25.636618,200550
10/26/2017,26.3267,26.633301,26,26.34,25.701698,113700
10/27/2017,26.3867,26.5,26.0667,26.4533,25.812258,72300
10/30/2017,26.373301,26.493299,25.5933,26.120001,25.48703,146400
10/31/2017,26.200001,26.266701,25.0667,25.6133,24.992607,292650
11/1/2017,25.6467,25.6467,24.993299,24.993299,24.40192,171750
11/2/2017,24.993299,24.993299,24.993299,24.993299,24.40192,0
11/3/2017,25.233299,25.360001,24.973301,25.293301,24.694824,134250
11/6/2017,25.293301,25.293301,25.293301,25.293301,24.694824,0
11/7/2017,25.1733,25.1733,24.5667,24.74,24.154615,45150
11/8/2017,24.926701,25.633301,24.846701,25.393299,24.792461,58200
11/9/2017,25.393299,25.393299,24.559999,24.6733,24.089495,72750
11/10/2017,24.700001,24.9333,24.3067,24.9333,24.343344,45150
11/13/2017,25.08,25.08,25.08,25.08,24.48657,76950
11/14/2017,25.08,25.08,24.559999,24.76,24.174143,54750
11/15/2017,24.76,24.76,24.76,24.76,24.174143,0
11/16/2017,24.506701,25.4,24.506701,25.4,24.799004,126450
11/17/2017,25.3533,25.6667,25.120001,25.5133,24.90962,189900
11/20/2017,25.5133,25.5133,25.5133,25.5133,24.90962,0
11/21/2017,25.52,25.9333,25.52,25.7467,25.137501,153450
11/22/2017,25.9,25.9,25.559999,25.559999,24.955212,69450
11/23/2017,25.48,25.493299,24.6733,25.42,24.818525,54000
11/24/2017,25.42,25.4533,25.073299,25.280001,24.681843,113400
11/27/2017,25.3067,25.4133,24.799999,25.3333,24.733875,313650
11/28/2017,25.633301,25.893299,25.473301,25.799999,25.189533,298500
11/29/2017,25.719999,25.7467,25.106701,25.379999,24.77947,158400
11/30/2017,25.219999,25.219999,24.6667,24.74,24.154615,136800
12/1/2017,24.74,24.9333,24.360001,24.6133,24.045496,150150
12/4/2017,24.6733,24.9333,24.4333,24.8533,24.279957,545700
12/5/2017,24.8533,25.3333,24.639999,24.74,24.169268,95550
12/6/2017,24.5333,24.799999,24.286699,24.5667,23.999966,210300
12/7/2017,24.5,24.8333,24.053301,24.66,24.091116,83100
12/8/2017,24.959999,25.3867,24.926701,25.213301,24.631649,148650
12/11/2017,25.200001,25.4533,25.133301,25.2533,24.670727,129900
12/12/2017,25.206699,25.58,24.9333,25.4667,24.879208,141900
12/13/2017,25.5,25.9133,25.3333,25.4533,24.866117,261900
12/14/2017,24.6667,24.866699,24.540001,24.633301,24.065033,71289900
12/15/2017,24.639999,25.02,24.5333,25.02,24.58704,228450
12/18/2017,25.126699,25.1667,24.26,24.6667,24.239855,14196300
12/19/2017,24.786699,24.786699,24.459999,24.459999,24.036728,184200
12/20/2017,24.7267,24.793301,24.5,24.6667,24.239855,96450
12/21/2017,24.6667,25.126699,24.559999,24.9333,24.501841,15213450
12/22/2017,24.6667,24.786699,24.633301,24.6667,24.239855,14584950
12/25/2017,24.6667,24.6667,24.6667,24.6667,24.239855,0
12/26/2017,24.6933,25.053301,24.6667,24.9667,24.534658,255900
12/27/2017,25.0667,25.1,24.860001,24.98,24.547735,168450
12/28/2017,25.059999,25.133301,24.9533,25.126699,24.691896,512100
12/29/2017,25.126699,25.126699,25.126699,25.126699,24.691896,0
1/2/2018,25.3067,25.653299,25.16,25.653299,25.22444,513450
1/3/2018,25.653299,25.8533,25.4,25.8533,25.421097,413700
1/4/2018,25.8533,26.266701,25.799999,26.139999,25.703003,340200
1/5/2018,26.139999,26.3267,25.926701,26.32,25.879993,250050
1/8/2018,26.073299,26.2267,25.9667,26.1733,25.735744,238200
1/9/2018,26.16,26.16,25.799999,25.799999,25.368689,131100
1/10/2018,25.786699,25.9533,25.66,25.9,25.467014,344850
1/11/2018,25.9333,26.4667,25.9333,26.4667,26.024242,201750
1/12/2018,26.3267,26.3267,26.0133,26.133301,25.696417,376800
1/15/2018,26.1133,26.2467,26.08,26.213301,25.77508,261450
1/16/2018,26.3067,26.6,26.2533,26.393299,25.952065,196950
1/17/2018,26.393299,26.6933,26.3533,26.6933,26.247053,389400
1/18/2018,26.559999,26.799999,26.540001,26.766701,26.319229,306750
1/19/2018,26.766701,26.9533,26.66,26.873301,26.424047,304950
1/22/2018,26.879999,27.4,26.813299,27.266701,26.810869,571050
1/23/2018,27.073299,27.459999,27.073299,27.1467,26.692875,448050
1/24/2018,27.3333,28.5333,27.3333,28.5333,28.056297,528450
1/25/2018,28.5333,28.5333,28.5333,28.5333,28.056297,0
1/26/2018,28.799999,29.866699,28.7533,29.719999,29.223154,1242750
1/29/2018,29.7267,29.793301,29.219999,29.5333,29.039576,350700
1/30/2018,29.48,29.48,28.9067,29.2733,28.783926,304350
1/31/2018,29.3533,30,29.3533,29.559999,29.06583,252900
2/1/2018,29.6,29.866699,29.26,29.76,29.277342,328950
2/2/2018,29.42,29.733299,29.200001,29.6,29.119936,522450
2/5/2018,29.559999,29.6667,28.926701,28.9667,28.496904,209700
2/6/2018,28.8867,29.706699,28.860001,29.5,29.021557,1292850
2/7/2018,29.5333,29.813299,28.9333,28.946699,28.477234,329100
2/8/2018,29.0933,29.553301,28.7467,28.9,28.43129,299400
2/9/2018,28.926701,29.393299,28.6133,29.02,28.549345,525300
2/14/2018,29.24,30.0667,29.24,30.0667,29.579065,564900
2/15/2018,30.106701,30.4667,30.106701,30.4667,29.97258,371850
2/16/2018,29.2467,29.2467,28.68,28.9333,28.586403,239100
2/19/2018,29.153299,29.18,28.866699,28.9667,28.619396,354450
2/20/2018,28.700001,29.446699,28.700001,29.446699,29.093647,358650
2/21/2018,29.5,30.393299,29.473301,29.846701,29.488852,763800
2/22/2018,29.9133,30.233299,29.7467,30.059999,29.699593,620250
2/23/2018,30.059999,30.16,29.5467,30.02,29.66007,476550
2/26/2018,30.1667,30.200001,29.8067,29.9333,29.574413,510150
2/27/2018,29.5,29.926701,29.5,29.6667,29.31101,353850
2/28/2018,29.540001,29.6,29.0667,29.0667,28.718203,360900
3/1/2018,29.126699,29.3333,28.98,29.266701,28.930737,350700
3/2/2018,29.2533,29.766701,28.780001,29.733299,29.391977,251250
3/5/2018,29.6667,30.200001,29.3333,30.200001,29.853321,365700
3/6/2018,30.393299,30.540001,30,30.2467,29.899481,535350
3/7/2018,30.2467,30.266701,29.5,30.106701,29.761091,766950
3/8/2018,30.133301,30.2533,29.626699,29.82,29.477682,471150
3/9/2018,29.9067,30.233299,29.813299,30.233299,29.886242,94200
3/12/2018,30.200001,30.4333,30.200001,30.393299,30.044401,96150
3/13/2018,30.379999,30.4333,30.026699,30.280001,29.932405,129000
3/14/2018,30.280001,30.52,28.893299,29.84,29.497452,550050
3/15/2018,29.879999,30,29.4133,29.926701,29.58316,196950
3/16/2018,29.74,30.24,29.733299,29.733299,29.391977,296250
3/19/2018,29.82,29.82,29.16,29.346701,29.009813,331050
3/20/2018,29.346701,29.573299,29.0933,29.266701,28.930737,205500
3/21/2018,29.506701,29.506701,29.120001,29.213301,28.877953,164100
3/22/2018,29.206699,29.493299,29.0333,29.1667,28.831882,837300
3/23/2018,29.16,29.7467,29.133301,29.526699,29.187748,125700
3/26/2018,29.706699,29.9,29.34,29.6733,29.332668,88500
3/27/2018,29.799999,29.873301,29.08,29.153299,28.818636,138000
3/28/2018,29.1933,29.5867,29,29.4867,29.148209,148350
3/29/2018,29.8533,30.0867,29.6667,30.0867,29.74132,165300
4/2/2018,30.08,30.1667,29.866699,30.026699,29.696812,305550
4/3/2018,30.126699,30.266701,29.866699,30.133301,29.802242,382050
4/4/2018,30.0667,30.133301,29.299999,29.940001,29.611067,245700
4/5/2018,30.26,30.4667,29.686701,29.959999,29.63085,149700
4/6/2018,30.08,30.0867,29.573299,30.0867,29.756153,116250
4/9/2018,29.9533,30.1667,29.4867,29.5333,29.208834,132900
4/10/2018,29.540001,29.8267,29.48,29.8267,29.49901,111150
4/11/2018,29.8267,30.2733,29.6667,30.200001,29.868212,266100
4/12/2018,30.286699,30.313299,29.9067,30.133301,29.802242,194100
4/13/2018,30.24,30.2533,29.34,29.366699,29.044065,87150
4/16/2018,29.58,29.6,28.8067,28.84,28.523151,60300
4/17/2018,29,29.5667,28.84,29.5667,29.241869,126300
4/18/2018,29.6733,30.293301,29.6733,30.133301,29.802242,242400
4/19/2018,30.106701,30.1667,29.526699,29.700001,29.373703,120750
4/20/2018,29.6133,29.92,29.3267,29.82,29.492386,78300
4/23/2018,29.799999,29.82,29.153299,29.24,28.918758,139950
4/24/2018,29.2733,29.82,28.8867,29.139999,28.819857,331950
4/25/2018,29.006701,29.5933,28.9133,29.5933,29.268179,72000
4/26/2018,29.6667,30.0133,29.3867,29.940001,29.611067,105600
4/27/2018,30.126699,30.16,29.66,29.92,29.591288,81000
4/30/2018,29.9333,29.9533,29.4,29.4,29.077002,55650
5/2/2018,29.379999,29.379999,28.360001,28.360001,28.062744,134700
5/3/2018,28.4667,28.6,27.8867,27.9867,27.693359,136950
5/4/2018,27.993299,28.120001,27.686701,27.686701,27.396503,194700
5/7/2018,28.040001,28.219999,27.5867,27.860001,27.567984,108600
5/8/2018,27.860001,28,27.540001,27.9,27.607563,113700
5/9/2018,28.026699,28.073299,27.4667,27.92,27.627352,104700
5/10/2018,28.0933,28.6,28.0933,28.5,28.201279,61500
5/11/2018,28.5,28.58,28.059999,28.0867,27.792309,69900
5/14/2018,28.3067,28.3067,27.526699,27.6467,27.356918,50700
5/15/2018,27.6467,27.68,27.0467,27.473301,27.185337,169200
5/16/2018,27.5333,27.92,27.426701,27.5667,27.277761,152850
5/17/2018,27.68,27.68,26.5133,26.52,26.242031,275100
5/18/2018,26.626699,26.92,25.866699,26.58,26.301401,579900
5/21/2018,26.793301,26.82,25.9667,26.4067,26.129919,192900
5/22/2018,26.5133,27,26.2267,26.799999,26.519094,151500
5/23/2018,26.639999,26.713301,26.34,26.573299,26.294771,341700
5/24/2018,26.4,26.5933,25.940001,26.5933,26.314562,365550
5/25/2018,26.639999,26.6667,26.133301,26.26,25.984756,201300
5/28/2018,26.26,26.2733,25.3533,25.373301,25.107349,249600
5/29/2018,25.6667,25.9,25.139999,25.200001,24.935865,270900
5/30/2018,25.34,25.68,25.139999,25.473301,25.206303,196200
6/1/2018,25.5,26.053301,25.2467,25.766701,25.51165,153600
6/4/2018,25.946699,26.32,25.940001,26.139999,25.881254,114300
6/5/2018,26,26.213301,25.3333,25.440001,25.188183,168750
6/6/2018,25.606701,25.606701,24.8333,24.9,24.653528,221550
6/7/2018,24.713301,24.719999,23.366699,24.66,24.415905,421200
6/8/2018,24.7267,24.799999,23.9333,24.393299,24.15184,151200
6/11/2018,24.6667,25.0667,23.733299,23.84,23.604019,141450
6/12/2018,23.993299,24.1,23.6,23.893299,23.65679,122250
6/13/2018,24.0933,24.0933,23.059999,23.4067,23.175011,212850
6/14/2018,23.5333,23.620001,22.733299,22.74,22.514908,235350
6/15/2018,22.799999,23.1,22.4,23.1,22.871347,177900
6/18/2018,23.1,23.1,22.373301,22.526699,22.303715,151800
6/19/2018,22.3333,23.706699,22.3333,23.66,23.425804,400200
6/20/2018,23.9867,24.1467,23.366699,23.8333,23.597387,332550
6/21/2018,23.993299,23.993299,23.16,23.233299,23.003321,108600
6/22/2018,23.4133,23.6667,23.0333,23.366699,23.135401,226350
6/25/2018,23.3867,23.58,22.7467,23.373301,23.141939,124350
6/26/2018,23.373301,23.799999,23.139999,23.266701,23.036394,111450
6/27/2018,23.286699,23.4533,22.92,22.92,22.693127,92400
6/28/2018,22.700001,23.5933,22.700001,23.493299,23.26075,102900
6/29/2018,23.473301,23.993299,23.473301,23.9333,23.696398,99600
7/2/2018,23.92,23.9333,23.559999,23.8533,23.632,77400
7/3/2018,24.153299,24.5933,24,24.5467,24.318966,160500
7/4/2018,24.559999,24.76,24.5333,24.733299,24.503834,57450
7/5/2018,25,25,24.4067,24.5933,24.365131,75750
7/6/2018,24.5933,24.799999,24.4133,24.540001,24.312328,59700
7/10/2018,24.5,25.0667,24.5,25.0667,24.834145,87900
7/11/2018,24.8067,25.0933,24.799999,25.006701,24.774696,61050
7/12/2018,25.1,25.26,25.0133,25.200001,24.966206,65100
7/13/2018,25.3333,25.84,25.139999,25.713301,25.474743,85650
7/16/2018,25.713301,26.026699,25.559999,25.846701,25.606905,95550
7/17/2018,25.8867,26.66,25.766701,26.5933,26.346579,150450
7/18/2018,26.360001,26.58,26.18,26.4667,26.221151,62850
7/19/2018,26.3333,26.3333,25.866699,26.200001,25.956926,152100
7/20/2018,26.5133,27.18,26.5133,27.1,26.848581,131100
7/23/2018,27.200001,27.200001,26.2533,26.52,26.273958,320550
7/24/2018,27.0667,27.0667,26.620001,26.82,26.571173,110850
7/25/2018,26.793301,27.4667,26.793301,27.3267,27.073175,131700
7/26/2018,27.3333,27.373301,26.780001,26.9867,26.736328,104550
7/27/2018,27.006701,27.3333,26.9067,27.073299,26.822124,94350
7/30/2018,27.1667,27.66,27.0667,27.473301,27.218416,294750
7/31/2018,27.286699,27.4,26.5333,26.6667,26.419298,360000
8/1/2018,26.4533,26.926701,26.4533,26.879999,26.645607,82200
8/2/2018,26.8533,27.1467,26.52,26.7467,26.513468,194100
8/3/2018,26.926701,27.3333,26.873301,27.3333,27.094954,141150
8/6/2018,27.3333,27.3333,26.973301,27,26.764559,77550
8/7/2018,27.0333,27.32,26.6933,27.0333,26.797571,63900
8/8/2018,27.0333,27.219999,26.4667,26.4667,26.235909,74700
8/9/2018,26.5333,26.879999,26.200001,26.4,26.16979,92700
8/10/2018,26.3067,26.3067,25.4867,25.639999,25.416418,231600
8/13/2018,25.633301,25.873301,25.286699,25.8267,25.601492,251400
8/14/2018,25.8267,26.4,25.8267,26.4,26.16979,65550
8/15/2018,26.059999,26.2733,25.799999,26.0667,25.839397,70800
8/16/2018,26.266701,26.366699,25.9867,26.0933,25.865767,153150
8/17/2018,25.9133,25.9133,25.4067,25.76,25.535374,112650
8/20/2018,25.200001,25.373301,25,25.293301,25.195196,118500
8/21/2018,25.293301,25.293301,24.700001,24.84,24.743652,96900
8/22/2018,24.84,25.1733,24.4867,25.139999,25.04249,328500
8/23/2018,25.0667,25.139999,24.440001,24.5467,24.451492,120600
8/24/2018,24.540001,24.940001,24.4067,24.606701,24.511261,143550
8/27/2018,24.866699,25.4133,24.780001,25.3333,25.235039,88800
8/28/2018,25.2733,25.4,25.206699,25.293301,25.195196,162600
8/29/2018,25.366699,25.620001,25.206699,25.233299,25.135427,336300
8/30/2018,25.233299,25.233299,24.700001,24.700001,24.604198,188700
8/31/2018,24.713301,25.3267,24.713301,24.9333,24.836596,196200
9/3/2018,24.9,25,24.84,24.84,24.758547,246450
9/4/2018,24.940001,24.9867,24.446699,24.446699,24.366537,371250
9/5/2018,24.4133,24.92,24.4,24.733299,24.652195,67500
9/6/2018,24.7733,25.26,24.733299,25.0933,25.011019,73050
9/10/2018,25.266701,25.5933,25.200001,25.4667,25.383192,192150
9/11/2018,25.24,25.24,24.6667,24.92,24.838285,242100
9/12/2018,25.126699,25.153299,24.360001,24.360001,24.280121,486000
9/13/2018,24.4533,24.633301,24.360001,24.426701,24.346603,75150
9/14/2018,24.426701,24.7533,24.4,24.4667,24.386473,467250
9/17/2018,24.553301,25.120001,24.440001,25.02,24.93796,119100
9/18/2018,25.059999,25.4,24.993299,25.0933,25.011019,91350
9/19/2018,25.0933,25.379999,24.860001,25.1933,25.110691,122700
9/20/2018,25.266701,25.5933,24.98,24.98,24.898088,96000
9/21/2018,25.286699,25.9867,25.1933,25.1933,25.110691,506100
9/24/2018,25.206699,25.4533,24.6733,24.733299,24.652195,210450
9/25/2018,24.5933,24.860001,24.4133,24.66,24.57914,240600
9/26/2018,24.8533,25.493299,24.84,25.24,25.157238,190500
9/27/2018,25.16,25.633301,25.16,25.559999,25.476187,77100
9/28/2018,25.459999,25.5333,25.133301,25.133301,25.050888,197400
10/1/2018,25.133301,25.606701,24.973301,25.133301,25.065849,129000
10/2/2018,25.5667,26.040001,25.5667,25.8267,25.757387,756900
10/3/2018,26.4867,27.6667,26.4867,27.059999,26.987375,350400
10/4/2018,27.053301,27.1933,26.366699,26.84,26.767969,171450
10/5/2018,27.4133,27.573299,26.926701,27.126699,27.053898,219900
10/8/2018,28.4,29.52,28.206699,28.6733,28.596348,830850
10/9/2018,28.700001,28.766701,28.186701,28.4,28.323778,384000
10/10/2018,28.393299,28.4,27.526699,27.5333,27.459404,183300
10/11/2018,27.5333,27.8867,26.9,27.206699,27.133682,454650
10/15/2018,27.233299,27.6667,27.1667,27.213301,27.140266,409650
10/16/2018,27.299999,28.266701,27.299999,28.139999,28.064478,1020750
10/17/2018,28.006701,28.459999,27.9667,28.3333,28.257256,428550
10/18/2018,28.4,28.606701,27.6667,27.873301,27.798494,150150
10/19/2018,27.9533,28.1,27.280001,27.626699,27.552555,360000
10/22/2018,27.633301,28.0333,27.573299,27.879999,27.805178,182550
10/23/2018,27.626699,27.866699,27.4,27.860001,27.785229,122400
10/24/2018,27.8333,27.973301,27.133301,27.133301,27.06048,163500
10/25/2018,27.3333,27.9333,27.233299,27.793301,27.71871,164100
10/26/2018,27.793301,27.98,27.473301,27.860001,27.785229,103500
10/29/2018,27.879999,28.1133,27.18,27.633301,27.559135,287550
10/30/2018,27.459999,28.506701,26.9667,28.506701,28.430193,273750
10/31/2018,28.5133,28.866699,27.973301,28.26,28.184156,254550
11/1/2018,28.139999,29.040001,28.139999,29.040001,28.977446,194100
11/5/2018,29.040001,29.7533,29.006701,29.7533,29.689205,501450
11/6/2018,29.733299,29.8067,29.3333,29.4333,29.369896,170100
11/7/2018,29.540001,29.92,29.446699,29.8533,29.788994,157800
11/8/2018,29.846701,30,29.040001,29.08,29.017353,159900
11/9/2018,29.3067,29.686701,28.9867,29.686701,29.622753,89250
11/12/2018,29.733299,29.733299,29.219999,29.733299,29.669249,157350
11/13/2018,29.626699,29.7733,28.893299,29.1667,29.10387,237900
11/14/2018,29.32,29.440001,28.866699,29.133301,29.070543,147600
11/16/2018,29.446699,30.0667,29.4333,30,29.935375,308400
11/19/2018,30.0667,30.360001,29.940001,30.200001,30.134945,112200
11/21/2018,30.280001,30.549999,29.9,30.02,29.955334,206500
11/22/2018,30.35,30.49,29.9,30.299999,30.234726,104000
11/23/2018,30.299999,30.299999,29.82,29.91,29.845568,116200
11/26/2018,30.1,30.32,29.25,29.49,29.426474,113400
11/27/2018,29.77,30.23,29.469999,30.209999,30.144922,105600
11/28/2018,30.219999,30.799999,30,30.790001,30.723673,349800
11/29/2018,30.75,31,30.549999,30.9,30.833437,303300
11/30/2018,30.93,31.299999,30.66,30.860001,30.793522,255400
12/3/2018,31.33,31.49,30.379999,30.58,30.528965,203000
12/4/2018,30.780001,30.85,29.99,30.41,30.359249,120900
12/5/2018,30.41,30.52,30.15,30.32,30.2694,96800
12/6/2018,30.190001,30.469999,29.75,30.469999,30.419147,500500
12/7/2018,30.469999,30.73,30.059999,30.32,30.2694,379600
12/10/2018,30.389999,30.450001,29.58,29.6,29.550602,387600
12/11/2018,29.860001,30.040001,29.290001,29.82,29.770233,108800
12/12/2018,29.9,30.200001,29.75,29.959999,29.91,212200
12/13/2018,30,30.559999,29.799999,30.559999,30.508997,105700
12/14/2018,30.559999,30.559999,30.16,30.440001,30.389198,167600
12/17/2018,30.33,30.360001,29.860001,29.860001,29.810167,697700
12/18/2018,30.08,30.129999,29.809999,29.91,29.870687,289200
12/19/2018,30.129999,30.299999,29.68,29.68,29.640989,503400
12/20/2018,30.040001,30.040001,29.48,29.799999,29.760832,116400
12/21/2018,30.15,30.15,29.25,29.299999,29.261488,600800
12/26/2018,29.290001,29.290001,28.559999,29,28.961884,154900
12/27/2018,28.969999,29.629999,28.9,29.49,29.451241,79600
12/28/2018,29.51,30.299999,29.51,30.049999,30.021292,309300
1/2/2019,30.049999,32.27,30.049999,31.959999,31.945415,976900
1/3/2019,31.309999,32.299999,31.309999,32.25,32.235283,283000
1/4/2019,32.25,32.400002,31.629999,31.709999,31.695528,336400
1/7/2019,31.950001,32.299999,31.9,32.119999,32.105343,222800
1/8/2019,32.119999,32.290001,31.709999,32.200001,32.185307,266600
1/9/2019,32.389999,32.57,32.189999,32.5,32.485168,260900
1/10/2019,32.5,32.759998,32.299999,32.5,32.485168,154600
1/11/2019,32.5,32.580002,32.049999,32.130001,32.115337,126700
1/14/2019,32.349998,32.5,32.200001,32.5,32.485168,112400
1/15/2019,32.5,32.5,31.690001,32.060001,32.045372,155000
1/16/2019,32.07,32.119999,31.620001,31.99,31.975401,137600
1/17/2019,32.099998,32.130001,31.620001,31.91,31.895439,99800
1/18/2019,32,32.459999,31.950001,32.299999,32.285259,148900
1/21/2019,32.299999,32.330002,31.370001,32.09,32.075356,102500
1/22/2019,32.080002,32.200001,31.709999,31.99,31.975401,94700
1/23/2019,31.99,32.290001,31.77,32.259998,32.245277,104400
1/24/2019,32.200001,32.330002,31.959999,32.200001,32.185307,159600
1/28/2019,31.5,32.650002,31.440001,32.41,32.39521,316800
1/29/2019,32.650002,32.720001,32.220001,32.299999,32.285259,328500
1/30/2019,32.490002,32.560001,31.75,32.25,32.235283,356700
1/31/2019,32.439999,33,32,32.869999,32.855,1899300
2/1/2019,32.759998,32.990002,32.400002,32.700001,32.700001,381800
2/4/2019,32.700001,33.470001,32.43,33.43,33.43,538500
2/5/2019,32.700001,32.82,32.02,32.41,32.41,4911000
2/6/2019,32.59,32.68,31.200001,31.200001,31.200001,738800
